"Y" "X1" "X2" "X3" "X4" "X5" "X6" "X7" "X8" "X9" "X10" "X11" "X12" "X13" "X14" "X15" "X16" "X17" "X18" "X19" "X20"
988.686822871179 28.3330418540115 5.61958097470104 24.3727855032721 6 2 0.853486561381432 32 4 16.6458913750515 4 2 1 -7.53192597301338 -0.121092469784213 101.232789964651 12.8608257528394 10 2.83733770006322 2 0.845041085247888
8031.10301380332 49.2022086820252 15.2692313904554 23.1681967555481 6 1 0.464515043363883 44 6 -110.463430921722 1 2 2 21.635161323663 0.0978711947204653 100.500026059222 8.41946528758854 9 4.45972925309211 2 0.94798287878188
830.937517410245 38.2735670896436 8.54180112686811 7.77848310303942 3 2 0.450015020941449 34 4 128.926637512085 3 2 2 6.8473332476487 0.0202382063444242 99.9317725150582 13.1656790790148 2 3.22455049073942 2 0.93665671201578
442.993619838112 54.8359111910473 4.19824187231523 13.3273988922076 7 1 0.0250610022001268 36 9 113.610381006053 3 2 3 5.02828911363905 -0.00529533492839294 100.35257097994 17.2571180490777 5 6.37729941453155 1 0.968703896523116
5561.60437788529 41.6621987147446 4.13174001163795 25.7227270476792 7 2 1.63240714060836 38 4 -15.8966555176171 1 1 1 18.0564219239361 0.102222130980853 99.8430381797994 3.88027475215495 4 6.49041767670925 2 0.879146127469075
698.318946235814 36.5115165909467 5.69978066789704 11.3702150592706 7 1 0.241976109426296 41 3 106.557439539732 4 2 3 6.29511195536332 0.0432517259002333 100.476026412484 5.57210203120485 3 4.44472139642194 2 0.998047542203541
22.382106782412 41.8194883657643 3.34138848956827 11.2719544885817 8 1 1.21592780140478 50 5 -46.1712721106172 4 2 2 -0.861149460942881 -0.0641423414491145 98.712894153403 9.3282294315286 6 7.11872968684085 2 0.692927764274137
2514.81208787444 47.6975384389908 3.47128500951197 11.3302977753986 7 1 3.74344696810133 38 8 -22.7723874640438 1 2 3 12.1484508926785 -0.0450931511859766 100.032988059431 7.51246009860188 2 2.57400033577427 2 0.704293730487812
807.272859526855 31.4892014615479 16.9075501954668 24.2848184511025 5 1 1.65544711776466 41 9 26.1939358181188 4 2 2 -6.40584468222348 0.120636333254358 98.9988868442963 1.57204243959859 1 8.8677687824376 2 0.691101320808951
58.6238740326736 40.0308763073509 7.35238167846132 28.6230332118515 5 2 0.320677507391535 36 4 26.9686928328548 3 3 2 1.3201550973129 -0.0463865366258348 100.106017889833 13.5359390988015 8 1.04716112719467 2 0.828276300408013
1066.33596579744 23.5319316734022 6.13012352788868 26.4782363743591 4 2 0.351022637340466 42 4 -53.7059235636194 3 2 2 7.833559442068 -0.03190953840684 100.270796787598 4.77979379938915 3 4.29355167552393 2 0.689416522470009
390.342802741407 43.5581569536576 6.10315008664081 18.7836538599637 5 2 0.737930164675769 35 7 125.685214908078 4 1 2 4.61879854121664 -0.0745079557384162 100.495639680377 12.0494828056544 1 9.05624515600806 2 0.907603777810139
273.030000103848 57.8241379599471 10.0091872030707 12.9208532689198 3 1 0.869664172591458 32 3 214.93173550703 4 2 2 3.62001028596333 -0.0573609877737765 100.184353897849 8.94311145320535 8 5.69292718892724 2 0.803030982630705
215.236328069777 34.6804593946644 9.64243281273619 25.3873701841691 6 2 0.481454888170989 32 3 83.1540571542019 2 2 2 3.10727462489864 0.117557774684527 100.260389436676 15.2396304504946 9 3.70731366929576 2 0.968290347068017
2055.92872655295 30.5134772843977 7.95914388966735 24.6107225159366 7 2 1.10224765420686 37 7 109.037128611596 1 3 2 10.8856703437916 0.0263847670001389 100.827015968989 6.64909369172528 9 3.9886033602788 2 0.911762531718779
3921.33659799858 32.3188247742995 6.57390248177358 18.1983570681059 7 2 1.13767933836288 38 3 -18.3502536818109 1 2 3 -15.1287338611996 0.00560025322893287 100.291804583544 7.22316860547289 1 4.03030971383761 2 0.934558769717614
15.2092719413767 53.266557198426 4.7238856568142 34.217498136592 3 1 0.7902181067831 44 2 -59.6417612509741 3 3 3 -0.261785515172681 -0.00669395518098216 99.805714033811 0.388753779698163 3 5.58167350044587 2 0.80617298707141
2774.76395742724 54.167333511157 2.39797082136887 24.7724233834664 6 2 0.0341278650057572 42 4 119.691847999992 4 3 2 12.7511909979772 0.0331102733844081 98.7474046918898 15.9275086261332 10 7.48400380552223 1 0.823298838417176
5924.27967721449 27.8888579500681 5.85057501005101 25.4584207738077 4 2 0.328180163964776 40 6 160.228540102484 3 2 1 18.6359508176751 0.00352424650900433 100.541042469579 2.70972585165873 7 3.45011044159717 2 0.963265968918385
1885.69409697046 49.68928991003 7.53052470477179 29.8069630485455 2 2 1.01928788271975 35 1 -26.3879125674716 4 2 2 10.4352204227674 -0.0646443489401239 98.817503942294 14.9831295157783 8 6.03566920746226 2 0.960452787575277
2312.23046354288 36.7508403202206 5.19519856262012 19.4697568968938 2 2 0.518796685918268 25 6 -54.6540105736225 2 2 2 11.5832435914093 0.0695880749215327 100.683715948622 11.6290490361862 3 4.32117700446249 2 0.990445016277631
